_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,source,type_of_advice_or_caution,type_of_advice_or_caution:confidence,what,when,where,category,id,retweetcount,screenname,source_gold,text,type_of_advice_or_caution_gold,userid,what_gold,when_gold,where_gold
191783299,false,finalized,3,8/18/2012 01:03:45,"
N/A
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","
N/A
sky just went black","N/A
N/A
N/A",Caution and advice,74931000000000000,,ultimateVIPMel,,Tornado warning. Sky just went black. At least I got my @NKOTBSB show in before the #Rapture,,28353574,,,
191783300,false,finalized,3,8/18/2012 16:07:34,"

",A siren has been heard,0.6878,"get off the damn TV, take your crew & take cover
when tornado sirens go off
take your crew & take cover","

","N/A
N/A
N/A",Caution and advice,73217400000000000,,rolandsmartin,,"Look, my TV friends: when tornado sirens go off, we want residents to take cover. So get off the damn TV, take your crew & take cover",,16116288,,,
191783301,false,finalized,4,8/18/2012 21:39:06,"
N/A

",A tornado/thunderstorm warning has been issued or has been lifted,0.7262,"Tornado Warning
Tornado Warning
Tornado Warning
Funnel cloud","
N/A

","Caswell Co, NC
Caswell Co, NC
Caswell Co, NC
10 miles south of Danville Caswell Co, NC",Caution and advice,73184000000000000,,SeanSublette13,,"Funnel cloud spotted about 10 miles south of Danville, moving east.  Tornado Warning for Caswell Co, NC as a result...",,130394484,,,
191783302,false,finalized,3,8/19/2012 17:06:04,"@SnowyWestie
n/a
SnowyWestie",A tornado sighting/touchdown has been reported,0.672,"Tornado on ground
Tornado on ground
Tornado on ground","
n/a
n/a","Memphis
Memphis
Memphis",Caution and advice,73547100000000000,,danapixie,, @SnowyWestie: #PAWCIRCLE for @BearBearD in Memphis. Needs #barkbusters #BarkTreeAlert. Tornado on ground. @NoCrybabyDoGs @IamZorro Ba ...,,21373407,,,
191783303,false,finalized,3,8/19/2012 16:45:17,"

",Other,0.7333,"Tornado watch over
Tornado watch
Tornado watch","10 pm
till 10 pm
till 10 pm","N/A
n/a
N/A",Caution and advice,73869900000000000,,thinminmeg,,"Tornado watch over here till 10 pm. Oh well, it's not gonna hit us anyways.",,47773510,,,
191783304,false,finalized,3,8/18/2012 19:46:28,"
N/A
",A siren has been heard,0.6146,"tornado warning with the sirens
tornado warning
tornado warning with the sirens","
N/A
","grocery store
being shuffeled into a ""safe"" section of the grocery store
N/A",Caution and advice,74935800000000000,,IzzyBelle24,,"Um tornado warning with the sirens while being shuffeled  into a ""safe"" section of the grocery store.",,216922851,,,
191783305,false,finalized,3,8/19/2012 10:04:04,"

@RedCross",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado watches and warnings
Tornado watches and warnings
Tornado watches and warnings","
right now and through evening
right now and through evening","N/A
northeast
northeast",Caution and advice,76042500000000000,,fabiojjsantos,," @RedCross: #Tornado watches and warnings in the northeast right now and through evening- pay attention to news and local authorities, ...",,30137827,,,
191783306,false,finalized,3,8/19/2012 08:01:06,"N/A

",Other,1.0,"Volcano eruption, Tornado, Flood, Cattle Plague.
Volcano eruption, Tornado, Flood, Cattle Plague
Tornado","N/A

","N/A
n/a
N/A",Caution and advice,73254700000000000,,monstarrynite,,"Volcano eruption, Tornado, Flood, Cattle Plague... is the end of the world coming soon?",,44839521,,,
191783307,false,finalized,3,8/16/2012 14:08:34,"

n/a",Other,0.6643,"tornado watch
tornado watch
tornado watch","

n/a","N/A
N/A
n/a",Caution and advice,76050400000000000,,jewyorkrags,,tornado watch #ineffect,,263682118,,,
191783308,false,finalized,3,8/18/2012 16:31:01,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.3564,"Storm
Storm still firing
Storm still firing","tonight
tonight
","north of Houston
north of Houston
Houston",Caution and advice,73564300000000000,,super64,,#txwx Storm still firing north of Houston tonight that are extending from the line across the us.,,19096212,,,
191783309,false,finalized,4,8/18/2012 09:41:53,"fire dept.
fire dept.
http://wxch.nl/iGpssz
http://wxch.nl/iGpssz",A tornado sighting/touchdown has been reported,0.7751,"Tornado on ground
tornado on ground
tornado on ground
Confirmed tornado on ground, TAKE COVER NOW","now
NOW!
N/A
","Chickasha, OK
3 miles SW of Chickasha, OK
3 miles SW of Chickasha, OK
SW of Chickasha",Caution and advice,73148900000000000,,ninatypewriter,," @TWCBreaking: Confirmed #tornado on ground 3 miles SW of Chickasha, OK, per fire dept.  TAKE COVER NOW!!!!  Radar:  http://wxch.nl/iGpssz",,171656520,,,
191783310,false,finalized,3,8/19/2012 17:52:02,"

@shawncable:",A tornado sighting/touchdown has been reported,1.0,"tornado
Tornado reported on the gound
Tornado reported","

","near Ramona, SD
Ramona, SD
near Ramona, SD",Caution and advice,75372400000000000,,TwinsChica,," @shawncable: Tornado reported on the gound near Ramona, SD... heading northeast. #sdwx",,49711689,,,
191783311,false,finalized,4,8/18/2012 11:52:01,"@severestudios
severestudios
http://1.usa.gov/kxdEDC
http://1.usa.gov/kxdEDC",A tornado/thunderstorm warning has been issued or has been lifted,0.5126,"Tornado Watch
Tornado Watch
Tornado Watch
Tornado Watch","
N/A
N/A
","Columbia and St. Louis, MO
Columbia and St. Louis, MO
Columbia and St. Louis, MO
Columbia and St. Louis, MO",Caution and advice,76399700000000000,,PwrWheelerChris,," @severestudios: There is a small Tornado Watch in effect that includes Columbia and St. Louis, MO:  http://1.usa.gov/kxdEDC  #mowx",,20537107,,,
191783312,false,finalized,4,8/18/2012 16:02:30,"n/a


",A siren has been heard,1.0,"Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens","n/a


","n/a
N/A
n/a
N/A",Caution and advice,73194400000000000,,underdog69911,,Tornado sirens,,284088852,,,
191783313,false,finalized,3,8/17/2012 01:36:30,"RoyalOakPatch

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado WARNING
Tornado WARNING
Tornado WARNING","now

","Royal Oak
Royal Oak
Royal Oak",Caution and advice,74959700000000000,,SdotThomas,, @RoyalOakPatch Tornado WARNING now in effect. Take cover Royal Oak!,,25147207,,,
191783314,false,finalized,3,8/18/2012 14:37:10,"KOMUnews
KOMUnews
@KOMUnews",A tornado/thunderstorm warning has been issued or has been lifted,0.6656,"Tornado Watch
Tornado Watch
Tornado Watch","until 3:00am CDT
until 3:00am
3:00am CDT","Chariton, Howard, Macon and Randolph County
Chariton, Howard, Macon and Randolph
Chariton, Howard, Macon and Randolph County",Caution and advice,73299500000000000,,xsiner,," @KOMUnews: Tornado Watch for Chariton, Howard, Macon and Randolph County until 3:00am CDT.",,18291172,,,
191783315,false,finalized,4,8/18/2012 19:47:42,"
N/A

@WxChrisB",A tornado/thunderstorm warning has been issued or has been lifted,0.7353,"tornado precautions
tornado precautions
tornado precautions
tornado","
this time
at this time
n/a","SW Hunt and NE Kaufman
SW Hunt, NE Kaufman
SW Hunt and NE Kaufman
SW Hunt and NE Kaufman",Caution and advice,73214300000000000,,Lehigh389,, @WxChrisB: People in SW Hunt and NE Kaufman need to take tornado precautions at this time. #txwx,,187657428,,,
191783316,false,finalized,5,8/16/2012 11:47:00,"

n/a

",A tornado sighting/touchdown has been reported,0.5662,"Tornado
Tornado headed
Tornado headed
Tornado headed
Tornado headed","

n/a

","Kansas City
downtown Kansas City
downtown Kansas City
downtown Kansas City
downtown Kansas City",Caution and advice,73426300000000000,,Lawsonbulk,,Tornado headed for downtown Kansas City,,25605222,,,
191783317,false,finalized,3,8/17/2012 01:50:49,"

",A tornado sighting/touchdown has been reported,1.0,"Tornado just touchdown
Tornado just touchdown
Tornado just touchdown","

","castleton square mall
castleton square mall
castleton square mall",Caution and advice,73585500000000000,,P_a_bl_o,,"Tornado just touchdown at castleton square mall, and jump over tantrum",,301894473,,,
191783318,false,finalized,3,8/16/2012 04:26:09,"@VeganCapitalist

@VeganCapitalist",Other,0.6722,"Tornado watch
Tornado watch
tornado watch","

","NYC and surrounding counties
NYC and surrounding counties
NYC and surrounding counties",Caution and advice,76068000000000000,,sarahdemunck,, @VeganCapitalist: Tornado watch issued for NYC and surrounding counties. Get your animal companions inside!,,213047162,,,
191783319,false,finalized,3,8/18/2012 12:02:45,"N/A
N/A
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"TORNADO WARNING EXTENTED
TORNADO WARNING
TORNADO WARNING EXTENTED!","N/A
N/A
","Hutchins and Balch Springs
Hutchins and Balch Springs
Hutchins and Balch Springs",Caution and advice,73214900000000000,,neighhay,, @cupofteaintexas: TORNADO WARNING EXTENTED! Hutchins and Balch Springs take cover!,,18098616,,,
191783320,false,finalized,4,8/19/2012 05:56:13,"N/A
N/A
Sydney
",A tornado/thunderstorm warning has been issued or has been lifted,0.5223,"tornado watch
tornado watch
tornado watch
a tornado watch","N/A
In just minutes
In just minutes
","Massachusetts
(Sydney) state, Massachusetts
Massachusetts
Massachusetts",Caution and advice,76055600000000000,,biebsmethayley,,"There's also a tornado watch in my (Sydney) state, Massachusetts. In just minutes it's supposingly going to hit my area. Pray PLEASE.",,186849168,,,
191783321,false,finalized,3,8/17/2012 15:54:15,"

n/a",A siren has been heard,1.0,"Tornado sirens going off
Tornado sirens
sirens going off","

n/a","Owensboro
Owensboro.
Owensboro",Caution and advice,73576700000000000,,TadLong,,Tornado sirens going off again in Owensboro.,,19265315,,,
191783322,false,finalized,5,8/18/2012 21:15:21,"n/a
http://t.co/wZ61PaJ
http://t.co/wZ61PaJ
http://yfrog.com/h3yd1yisj
http://t.co/wZ61PaJ",Other,0.6222,"tornado
tornado's
tornado's gonna come
tornado's gonna come
tornado","n/a

N/A

","n/a
N/A
N/A
N/A
http://t.co/wZ61PaJ",Caution and advice,76421400000000000,,XinLynGoh,,The tornado's gonna come and get me! http://t.co/wZ61PaJ,,249798010,,,
191783323,false,finalized,4,8/16/2012 17:00:36,"@reedtimmerTVN

n/a
reedtimmerTVN",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning
tornado warning
tornado warning","just issued

n/a
","lower Michigan
lower Michigan
lower Michigan
lower Michigan",Caution and advice,74911200000000000,,CathyRowell,,@reedtimmerTVN tornado warning just issued for lower Michigan.,,221974474,,,
191783324,false,finalized,3,8/19/2012 07:44:54,"

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"TORNADO WARNING
TORNADO WARNING has been canceled
TORNADO WARNING","7:15pm EDT
until 7:15pm EDT
until 7:15pm EDT","Fountain, Parke and Vermillion
for VIGO continues for Fountain, Parke and Vermillion
canceled for VIGO but continues for Fountain, Parke and Vermillion",Caution and advice,73519600000000000,,DJEricMichaels,,"TORNADO WARNING has been canceled for VIGO but continues for Fountain, Parke and Vermillion until 7:15pm EDT!",,93936154,,,
191783325,false,finalized,4,8/19/2012 07:44:54,"
N/A

",A tornado sighting/touchdown has been reported,0.7432,"Tornado
Tornado
Tornado
Tornado","
June
June
","Yuba City
Yuba City
Yuba City
Yuba City",Caution and advice,76103000000000000,,IamClevR,,What the deuce? Tornado in Yuba City and it's fuckin June wow... We got some Midwest weather now,,38834843,,,
191783326,false,finalized,4,8/17/2012 21:41:28,"#txwx


",Other,1.0,"n/a
Up to 104 so far in Lubbock today, 106 at Turkey and Paducah, 107 so far at Northfield
Up to 104 106 107
N/A","today


today","Lubbock , Turkey and Paducah,  Northfield
N/A
Lubbock Turkey and Paducah Northfield
Lubbock Turkey and Paducah Northfield",Caution and advice,78576300000000000,,matternst34,,"Up to 104 so far in Lubbock today, 106 at Turkey and Paducah, 107 so far at Northfield. #txwx",,68823780,,,
191783327,false,finalized,5,8/18/2012 16:02:30,"

N/A
#weather
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning","until 07:30 PM
07:30 PM
until 07:30 PM
07:30 PM
until 07:30 PM","Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN
Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN
Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN
Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN
Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN",Caution and advice,73537700000000000,,wxcast,,"A Tornado Warning has been issued for for Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN until 07:30 PM  #weather",,41167708,,,
191783328,false,finalized,3,8/16/2012 16:46:00,"

n/a",Other,0.6405,"tornado
tornado
tornado","

n/a","N/A
N/A
outside my window",Caution and advice,78968000000000000,,ThatsMsGerard2U,,"from the looks of it, there's a tornado outside my window BUT my bestie insists we go to the gym anyway -_-.. i just want ice cream",,164516580,,,
191783329,false,finalized,4,8/19/2012 08:37:59,"#SVRAlert
SVRAlert
#SVRAlert
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING
TORNADO WARNING","Sun May 29 17:00 EDT
Sun May 29 17:00 EDT
Sun May 29 17:00 EDT
Expires: Sun May 29 17:00 EDT","Barry, MI,  Calhoun, MI
Barry, MI ][ Calhoun, MI
[ Barry, MI ][ Calhoun, MI ]
Barry, MI Calhoun, MI",Caution and advice,74934300000000000,,MiWxSystem,,"TORNADO WARNING [ Barry, MI ][ Calhoun, MI ] Expires: Sun May 29 17:00 EDT #SVRAlert",,165815123,,,
191783330,false,finalized,4,8/16/2012 21:29:02,"
N/A

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado watch
tornado watch
tornado watch
tornado watch","
N/A

","Binghamton
Binghamton and surrounding areas
Binghamton and surrounding areas
Binghamton and surrounding areas",Caution and advice,73882400000000000,,MsSuriel,,tornado watch for Binghamton and surrounding areas. be safe...definitely OUT of here lmao,,224023317,,,
191783331,false,finalized,3,8/18/2012 09:59:11,"http://twitpic.com/55nttb
http://twitpic.com/55nttb
http://twitpic.com/55nttb",A tornado/thunderstorm warning has been issued or has been lifted,0.645,"tornado warnings and lightning
tornado warnings
tornado warnings","
N/A
","Leominster MA
Leominster MA
Leominster MA",Caution and advice,76086000000000000,,mmarotta,,Leominster MA tornado warnings and lightning #TwitPict http://twitpic.com/55nttb,,9510032,,,
191783332,false,finalized,4,8/19/2012 07:53:27,"@MarleeMatlin
N/A

",A tornado/thunderstorm warning has been issued or has been lifted,0.7919,"Tornado Watch
Tornado Watch
Tornado Watch
Tornado Watch","n/a
N/A

","New York City
New York City
New York City
New York City",Caution and advice,76016800000000000,,leggygurl,," @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled, reach out/make sure ...",,271174451,,,
191783333,false,finalized,4,8/18/2012 21:17:22,"
N/A

",A tornado/thunderstorm warning has been issued or has been lifted,0.749,"tornado  watch
no tornado
no tornado
no tornado it's a watch not a warning","
N/A

","n/a
N/A
N/A
N/A",Caution and advice,73559500000000000,,bradenrobbins,,There is no tornado it's a watch not a warning so all you can come out of ur basement,,255848778,,,
191783334,false,finalized,3,8/19/2012 18:08:20,"

",A tornado sighting/touchdown has been reported,0.3659,"Tornado
Seems like that last blob on the radar passed us up, waiting another 5 minutes for the next one.
Tornado","

","Ellsinore, MO
Ellsinore, MO
Ellsinore, MO",Caution and advice,73493900000000000,,AC_Dode,,"Seems like that last blob on the radar passed us up, waiting another 5 minutes for the next one. Ellsinore, MO sees Tornado #weather",,85997871,,,
191783335,false,finalized,3,8/15/2012 19:16:25,"
@Cedric_Supreme
N/A",Other,0.6476,"i'm seeing this tornado
tornado
tornado and bad weather","

N/A","Oklahoma
Oklahoma
for Oklahoma",Caution and advice,73216000000000000,,eluvaman,,@Cedric_Supreme hey man i'm seeing this tornado and bad weather on the news for Oklahoma...just wondering if ur ok?,,240924718,,,
191783336,false,finalized,4,8/16/2012 17:05:38,"
N/A
n/a
@reedtimmerTVN",A tornado sighting/touchdown has been reported,0.5134,"Possible tornado
Possible tornado
Possible tornado
tornado","
N/A
n/a
","Holiday City, OH
near Holiday City, OH
Holiday City, OH
Holiday City, OH",Caution and advice,74960600000000000,,chilisweet,," @reedtimmerTVN: Possible tornado near Holiday City, OH",,43260656,,,
191783337,false,finalized,4,8/19/2012 07:44:54,"The NWS
NWS
ABC12WJ
NWS",A tornado sighting/touchdown has been reported,1.0,"tornado touched down
tornado touched down
tornado touched down
tornado touched down","
N/A
Noon
","Shiawassee County
Shiawassee County
Shiawassee County
Shiawassee County",Caution and advice,75192800000000000,,AutumnPerry,,Tha NWS has confirmed a tornado touched down in Shiawassee County. I'm headed there now...look for a live report @ABC12WJ at Noon.,,27550176,,,
191783338,false,finalized,4,8/18/2012 16:31:01,"@Samantha_Busch
Samantha_Busch

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warnings
under tornado warnings
tornado warnings
tornado warnings","n/a
N/A

","WI
WI
WI
WI",Caution and advice,78634200000000000,,noopy86,,@Samantha_Busch WI may be under tornado warnings but we are still going to watch@KyleBusch win the prelude!,,161302207,,,
